dateandtime,NGP,EGT,WF,Status
1/6/2018 8:10,91.4634,1369.59,6338.46,0
1/6/2018 8:15,91.438,1369.33,6342.31,0
1/6/2018 8:20,91.4634,1368.98,6350,0
1/6/2018 8:25,91.25878152,1368.838,6229.177763,2
1/6/2018 8:30,91.11333015,1370.016,6229.177763,2
1/6/2018 8:35,90.95084586,1370.604,6232.9568,2
1/6/2018 8:40,90.78839453,1370.762,6236.735837,2
1/6/2018 8:45,90.57547538,1371.41,6225.408542,2
1/6/2018 8:50,90.41289171,1369.518,6229.177763,2
1/6/2018 8:55,90.20852215,1371.896,6232.9568,2
1/6/2018 9:00,90.07098906,1370.384,6232.9568,2
1/6/2018 9:05,89.89988951,1373.262,6240.505058,2
1/6/2018 9:10,89.68738416,1371.37,6225.408542,2
1/6/2018 9:15,89.56600622,1373.518,6232.9568,2
1/6/2018 9:20,89.3700861,1373.496,6229.177763,2
1/6/2018 9:25,89.2319238,1372.934,6251.832353,2
1/6/2018 9:30,89.03602014,1372.552,6251.832353,2
1/6/2018 9:35,88.85658586,1372.92,6248.053316,2
1/6/2018 9:40,88.70998848,1375.058,6255.611389,2
1/6/2018 9:45,88.53048776,1375.296,6259.380611,2
1/6/2018 9:50,88.39999482,1373.614,6255.611389,2
1/6/2018 9:55,88.20412388,1374.172,6255.611389,2
1/6/2018 10:00,87.9838188,1374.31,6248.053316,2
1/6/2018 10:05,87.80433474,1376.168,6255.611389,2
1/6/2018 10:10,87.59241245,1376.236,6251.832353,2
1/6/2018 10:15,87.42922847,1374.174,6244.284095,2
1/6/2018 10:20,87.23357722,1374.542,6240.505058,2
1/6/2018 10:25,87.0139323,1374.31,6251.832353,2
1/6/2018 10:30,86.9816934,1377.04,6052.52088,2
1/6/2018 10:35,86.9656215,1377.3,6052.52088,2
1/6/2018 10:40,86.9414661,1376.1,6048.8652,2
1/6/2018 10:45,86.957538,1375.17,6041.5348,2
1/6/2018 10:50,86.957538,1377.41,6037.87912,2
1/6/2018 10:55,86.9333826,1377.96,6034.21392,2
1/6/2018 11:00,86.9092272,1375.86,6041.5348,2
1/6/2018 11:05,86.8931553,1376.32,6034.21392,2
1/6/2018 11:10,86.8931553,1377.26,6030.55824,2
1/6/2018 11:15,86.8931553,1376.62,6026.89304,2
1/6/2018 11:20,86.8609164,1375.85,6030.55824,2
1/6/2018 11:25,86.820594,1375.48,6015.90696,2
1/6/2018 11:30,86.7884502,1377.68,6008.58608,2
1/6/2018 11:35,86.820594,1375.62,6019.57216,2
1/6/2018 11:40,86.7884502,1377.35,6015.90696,2
1/6/2018 11:45,86.7562113,1376.42,6004.92088,2
1/6/2018 11:50,86.7320559,1376.79,6001.2652,2
1/6/2018 11:55,86.7239724,1375.84,6001.2652,2
1/6/2018 12:00,86.699817,1375.79,6008.58608,2
1/6/2018 12:05,86.6756616,1375.84,6001.2652,2
1/6/2018 12:10,86.6675781,1378.1,5993.9348,2
1/6/2018 12:15,86.6434227,1376.08,5986.61392,2
1/6/2018 12:20,86.6111838,1373.95,5975.62784,2
1/6/2018 12:25,86.562873,1377.91,5960.98608,2
1/6/2018 12:30,86.5709565,1376.06,5964.64176,2
1/6/2018 12:35,86.5226457,1375.96,5960.98608,2
1/6/2018 12:40,86.5065738,1374.56,5964.64176,2
1/6/2018 12:45,86.5145622,1374.94,5960.98608,2
1/6/2018 12:50,86.4743349,1377.68,5957.32088,2
1/6/2018 12:55,86.4340125,1375.31,5953.6652,2
1/6/2018 13:00,86.4823233,1375.92,5953.6652,2
1/6/2018 13:05,86.4823233,1377.26,5953.6652,2
1/6/2018 13:10,86.5065738,1375.99,5950,2
1/6/2018 13:15,86.5226457,1376.73,5942.67912,2
1/6/2018 13:20,86.5065738,1374.26,5939.01392,2
1/6/2018 13:25,86.4984903,1375.31,5946.3348,2
1/6/2018 13:30,86.4581679,1376.05,5939.01392,2
1/6/2018 13:35,86.4904068,1377.26,5939.01392,2
1/6/2018 13:40,86.4260241,1377.15,5931.69304,2
1/6/2018 13:45,86.4179406,1375.9,5935.35824,2
1/6/2018 13:50,86.442096,1374.99,5935.35824,2
1/6/2018 13:55,86.4179406,1377.88,5920.70696,2
1/6/2018 14:00,86.3534628,1374.92,5909.72088,2
1/6/2018 14:05,86.3937852,1374.64,5902.4,2
1/6/2018 14:10,86.3534628,1374.47,5902.4,2
1/6/2018 14:15,86.3696298,1373.93,5909.72088,2
1/6/2018 14:20,86.3373909,1375.02,5902.4,2
1/6/2018 14:25,86.305152,1376.55,5906.0652,2
1/6/2018 14:35,86.2890801,1374.13,5898.7348,2
1/6/2018 14:40,86.2407693,1375.1,5891.41392,2
1/6/2018 14:45,86.37810502,1377.022,5895.960118,2
1/6/2018 14:50,86.58001812,1375.204,5918.85759,2
1/6/2018 14:55,86.70107873,1375.066,5930.746826,2
1/6/2018 15:00,86.9110794,1375.468,5931.561354,2
1/6/2018 15:05,87.05626248,1374.44,5947.130592,2
1/6/2018 15:10,87.21748744,1374.572,5955.29551,2
1/6/2018 15:15,87.35423834,1374.954,5956.021411,2
1/6/2018 15:20,87.53993076,1371.026,5979.029667,2
1/6/2018 15:25,87.70095619,1373.938,5987.165018,2
1/6/2018 15:30,87.87016508,1374.23,5987.817056,2
1/6/2018 15:35,88.02290438,1372.342,5995.917805,2
1/6/2018 15:40,88.21686377,1373.034,6003.994058,2
1/6/2018 15:45,88.35288688,1375.006,6023.329645,2
1/6/2018 15:50,88.5717155,1371.898,6038.935862,2
1/6/2018 15:55,88.73247456,1373.76,6047.004704,2
1/6/2018 16:00,88.90161528,1371.032,6062.625706,2
1/6/2018 16:05,89.07062464,1372.244,6070.679763,2
1/6/2018 16:10,89.23131593,1372.466,6063.545744,2
1/6/2018 16:15,89.38354093,1370.838,6075.346352,2
1/6/2018 16:20,89.53556734,1368.81,6094.77304,2
1/6/2018 16:25,89.71279387,1368.732,6102.768,2
1/6/2018 16:30,89.85641915,1371.014,6114.576,2
1/6/2018 16:35,90.008279,1369.946,6118.72353,2
1/6/2018 16:40,90.16003928,1369.678,6138.192,2
1/6/2018 16:45,90.3371,1369.76,6150,2
1/6/2018 16:50,90.3625,1371.54,6146.15,0
1/6/2018 16:55,90.354,1366.44,6157.69,0
1/6/2018 17:00,90.3794,1368.79,6142.31,0
1/6/2018 17:05,90.354,1370.89,6138.46,0
1/6/2018 17:10,90.3371,1368.29,6134.62,0
1/6/2018 17:15,90.3625,1369.57,6146.15,0
1/6/2018 17:20,90.3709,1370.71,6157.69,0
1/6/2018 17:25,90.3879,1369.75,6157.69,0
1/6/2018 17:30,90.3709,1371.62,6150,0
1/6/2018 17:35,90.3794,1370.6,6150,0
1/6/2018 17:40,90.3879,1372.53,6157.69,0
1/6/2018 17:45,90.4217,1367.77,6161.54,0
1/6/2018 17:50,90.4726,1369.19,6157.69,0
1/6/2018 17:55,90.4641,1370.27,6176.92,0
1/6/2018 18:00,90.481,1370.25,6169.23,0
1/6/2018 18:05,90.5318,1371.2,6184.62,0
1/6/2018 18:10,90.5234,1369.17,6169.23,0
1/6/2018 18:15,90.5742,1369.43,6196.15,0
1/6/2018 18:20,90.5573,1368.82,6188.46,0
1/6/2018 18:25,90.5996,1370.49,6200,0
1/6/2018 18:30,90.6335,1368.52,6196.15,0
1/6/2018 18:35,90.6081,1369.46,6203.85,0
1/6/2018 18:40,90.6843,1371.52,6203.85,0
1/6/2018 18:45,90.6165,1370.76,6200,0
1/6/2018 18:50,90.625,1369.7,6211.54,0
1/6/2018 18:55,90.6673,1367.79,6203.85,0
1/6/2018 19:00,90.6419,1371.54,6207.69,0
1/6/2018 19:05,90.6843,1371.3,6215.38,0
1/6/2018 19:10,90.6843,1367.99,6211.54,0
1/6/2018 19:15,90.769,1370.14,6223.08,0
1/6/2018 19:20,90.6927,1368.63,6226.92,0
1/6/2018 19:25,90.7266,1372.54,6226.92,0
1/6/2018 19:30,90.7012,1369.97,6207.69,0
1/6/2018 19:35,90.6419,1369.7,6196.15,0
1/6/2018 19:40,90.6335,1370.03,6192.31,0
1/6/2018 19:45,90.5996,1372.62,6200,0
1/6/2018 19:50,90.5996,1369.58,6200,0
1/6/2018 19:55,90.5657,1369.06,6196.15,0
1/6/2018 20:00,90.5488,1368.47,6200,0
1/6/2018 20:05,90.5149,1369.44,6192.31,0
1/6/2018 20:10,90.5318,1371.9,6200,0
1/6/2018 20:15,90.5742,1369.68,6200,0
1/6/2018 20:20,90.6165,1372.43,6203.85,0
1/6/2018 20:25,90.625,1370.54,6215.38,0
1/6/2018 20:30,90.6335,1368.86,6219.23,0
1/6/2018 20:35,90.6843,1368.7,6215.38,0
1/6/2018 20:40,90.6589,1371.86,6223.08,0
1/6/2018 20:45,90.6419,1369.5,6219.23,0
1/6/2018 20:50,90.5827,1369.8,6223.08,0
1/6/2018 20:55,90.5742,1367.75,6230.77,0
1/6/2018 21:00,90.6165,1371.06,6226.92,0
1/6/2018 21:05,90.625,1369.32,6238.46,0
1/6/2018 21:10,90.5911,1368.16,6226.92,0
1/6/2018 21:15,90.6165,1369.88,6238.46,0
1/6/2018 21:20,90.6335,1368.82,6242.31,0
1/6/2018 21:25,90.6927,1367.97,6250,0
1/6/2018 21:30,90.7774,1372.26,6269.23,0
1/6/2018 21:35,90.8113,1369.93,6280.77,0
1/6/2018 21:40,90.7944,1367.26,6269.23,0
1/6/2018 21:45,90.7774,1368.39,6265.38,0
1/6/2018 21:50,90.8113,1367.12,6257.69,0
1/6/2018 21:55,90.752,1368.84,6269.23,0
1/6/2018 22:00,90.7351,1369.22,6250,0
1/6/2018 22:05,90.7012,1367.59,6250,0
1/6/2018 22:10,90.6843,1367.71,6250,0
1/6/2018 22:15,90.6758,1370.78,6242.31,0
1/6/2018 22:20,90.7012,1369.3,6246.15,0
1/6/2018 22:25,90.6927,1369.6,6246.15,0
1/6/2018 22:30,90.6843,1371.57,6230.77,0
1/6/2018 22:35,90.7266,1370.02,6257.69,0
1/6/2018 22:40,90.7182,1372.43,6246.15,0
1/6/2018 22:45,90.6843,1369.58,6253.85,0
1/6/2018 22:50,90.7182,1368.22,6250,0
1/6/2018 22:55,90.6927,1369.2,6246.15,0
1/6/2018 23:00,90.6673,1369.28,6253.85,0
1/6/2018 23:05,90.7182,1369.97,6253.85,0
1/6/2018 23:10,90.7436,1369.36,6242.31,0
1/6/2018 23:15,90.7097,1367.35,6238.46,0
1/6/2018 23:20,90.7351,1371.02,6257.69,0
1/6/2018 23:25,90.8113,1370.56,6253.85,0
1/6/2018 23:30,90.8875,1369.44,6265.38,0
1/6/2018 23:35,90.9553,1369.54,6261.54,0
1/6/2018 23:40,90.9892,1370.29,6273.08,0
1/6/2018 23:45,91.04,1370.37,6265.38,0
1/6/2018 23:50,91.0569,1370.1,6269.23,0
1/6/2018 23:55,91.0569,1371.85,6269.23,0
1/7/2018 0:00,91.0654,1372.03,6273.08,0
1/7/2018 0:05,91.0908,1370.55,6273.08,0
1/7/2018 0:10,91.1416,1370.43,6269.23,0
1/7/2018 0:15,91.1501,1372.36,6276.92,0
1/7/2018 0:20,91.1839,1370.26,6273.08,0
1/7/2018 0:25,91.1755,1369.12,6280.77,0
1/7/2018 0:30,91.2094,1372.18,6276.92,0
1/7/2018 0:35,91.2263,1370.4,6288.46,0
1/7/2018 0:40,91.2771,1369.06,6280.77,0
1/7/2018 0:45,91.294,1368.16,6292.31,0
1/7/2018 0:50,91.3448,1370.27,6280.77,0
1/7/2018 0:55,91.3618,1370.9,6284.62,0
1/7/2018 1:00,91.3533,1370.35,6288.46,0
1/7/2018 1:05,91.311,1369.63,6284.62,0
1/7/2018 1:10,91.3364,1371.05,6284.62,0
1/7/2018 1:15,91.2263,1370.38,6280.77,0
1/7/2018 1:20,91.2602,1371.04,6292.31,0
1/7/2018 1:25,91.2517,1371.95,6280.77,0
1/7/2018 1:30,91.2348,1371.02,6284.62,0
1/7/2018 1:35,91.2517,1370.15,6284.62,0
1/7/2018 1:40,91.2602,1369.25,6273.08,0
1/7/2018 1:45,91.2348,1368.28,6273.08,0
1/7/2018 1:50,91.2771,1369.87,6276.92,0
1/7/2018 1:55,91.3025,1368.75,6280.77,0
1/7/2018 2:00,91.2686,1369.52,6280.77,0
1/7/2018 2:05,91.294,1368.95,6284.62,0
1/7/2018 2:10,91.3194,1369.03,6284.62,0
1/7/2018 2:15,91.3618,1370.51,6280.77,0
1/7/2018 2:20,91.3787,1370.37,6288.46,0
1/7/2018 2:25,91.3533,1370.3,6280.77,0
1/7/2018 2:30,91.3448,1370.46,6288.46,0
1/7/2018 2:35,91.3618,1370.09,6284.62,0
1/7/2018 2:40,91.4126,1369.09,6296.15,0
1/7/2018 2:45,91.3957,1371.62,6288.46,0
1/7/2018 2:50,91.4211,1368.95,6284.62,0
1/7/2018 2:55,91.4211,1371.09,6288.46,0
1/7/2018 3:00,91.4211,1371.33,6280.77,0
1/7/2018 3:05,91.3957,1369.35,6292.31,0
1/7/2018 3:10,91.4549,1369.14,6288.46,0
1/7/2018 3:20,91.5227,1368.39,6284.62,0
1/7/2018 3:25,91.5142,1369.02,6280.77,0
1/7/2018 3:30,91.5142,1370.67,6288.46,0
1/7/2018 3:35,91.5142,1369.21,6284.62,0
1/7/2018 3:40,91.4973,1369.08,6288.46,0
1/7/2018 3:45,91.5058,1371.14,6284.62,0
1/7/2018 3:50,91.4888,1369.84,6280.77,0
1/7/2018 3:55,91.5227,1369.56,6280.77,0
1/7/2018 4:00,91.5227,1369.68,6300,0
1/7/2018 4:05,91.4973,1368.27,6284.62,0
1/7/2018 4:10,91.5481,1370.01,6292.31,0
1/7/2018 4:15,91.5566,1370.21,6296.15,0
1/7/2018 4:20,91.5227,1371.43,6292.31,0
1/7/2018 4:25,91.5396,1370.67,6307.69,0
1/7/2018 4:30,91.5481,1371.33,6311.54,0
1/7/2018 4:35,91.5989,1368.87,6311.54,0
1/7/2018 4:40,91.6159,1371.16,6311.54,0
1/7/2018 4:45,91.6074,1369.7,6307.69,0
1/7/2018 4:50,91.6159,1369.79,6315.38,0
1/7/2018 4:55,91.6667,1370.68,6315.38,0
1/7/2018 5:00,91.6328,1369.11,6326.92,0
1/7/2018 5:05,91.6751,1371.41,6311.54,0
1/7/2018 5:10,91.6582,1369.99,6326.92,0
1/7/2018 5:15,91.6751,1369.6,6319.23,0
1/7/2018 5:20,91.6413,1370.78,6323.08,0
1/7/2018 5:25,91.6751,1369.42,6319.23,0
1/7/2018 5:30,91.6328,1368.63,6323.08,0
1/7/2018 5:35,91.6582,1369.24,6323.08,0
1/7/2018 5:40,91.6582,1368.64,6311.54,0
1/7/2018 5:45,91.6667,1369.08,6319.23,0
1/7/2018 5:50,91.6667,1370.18,6319.23,0
1/7/2018 5:55,91.6751,1371.28,6323.08,0
1/7/2018 6:00,91.6667,1370.51,6323.08,0
1/7/2018 6:05,91.6836,1370.72,6326.92,0
1/7/2018 6:10,91.709,1370.07,6326.92,0
1/7/2018 6:15,91.6836,1369.58,6326.92,0
1/7/2018 6:20,91.7005,1369.6,6326.92,0
1/7/2018 6:25,91.7005,1369.25,6326.92,0
1/7/2018 6:30,91.7598,1371.4,6323.08,0
1/7/2018 6:35,91.7683,1370.09,6338.46,0
1/7/2018 6:40,91.7344,1370.09,6334.62,0
1/7/2018 6:45,91.7683,1369.92,6346.15,0
1/7/2018 6:50,91.8106,1370.27,6342.31,0
1/7/2018 6:55,91.7768,1370.36,6346.15,0
1/7/2018 7:00,91.8276,1368.72,6346.15,0
1/7/2018 7:05,91.836,1369.39,6350,0
1/7/2018 7:10,91.8191,1369.95,6353.85,0
1/7/2018 7:15,91.8276,1370.17,6346.15,0
1/7/2018 7:20,91.8615,1369.64,6353.85,0
1/7/2018 7:25,91.853,1369.45,6353.85,0
1/7/2018 7:30,91.8784,1369.81,6350,0
1/7/2018 7:35,91.8699,1369.73,6350,0
1/7/2018 7:40,91.9123,1369.1,6350,0
1/7/2018 7:45,91.9123,1370.05,6357.69,0
1/7/2018 7:50,91.8869,1368.87,6350,0
1/7/2018 7:55,91.9377,1369.79,6361.54,0
1/7/2018 8:00,91.8953,1370.32,6365.38,0
1/7/2018 8:05,91.9292,1368.62,6353.85,0
1/7/2018 8:10,91.9377,1371.12,6369.23,0
1/7/2018 8:15,91.9631,1370.08,6373.08,0
1/7/2018 8:20,91.9207,1370.47,6365.38,0
1/7/2018 8:25,91.9546,1369.96,6361.54,0
1/7/2018 8:30,91.9461,1371.15,6369.23,0
1/7/2018 8:35,91.9969,1370.82,6376.92,0
1/7/2018 8:40,91.9715,1369.94,6369.23,0
1/7/2018 8:45,91.9885,1370.69,6365.38,0
1/7/2018 8:50,91.9969,1371.3,6373.08,0
1/7/2018 8:55,91.98,1369.18,6376.92,0
1/7/2018 9:00,92.0054,1369.2,6369.23,0
1/7/2018 9:05,92.0224,1370.03,6388.46,0
1/7/2018 9:10,92.0308,1369.31,6388.46,0
1/7/2018 9:15,92.0224,1370.1,6388.46,0
1/7/2018 9:20,92.0647,1370.9,6384.62,0
1/7/2018 9:25,92.0647,1370.25,6380.77,0
1/7/2018 9:30,92.0816,1369.15,6388.46,0
1/7/2018 9:35,92.0816,1369.62,6388.46,0
1/7/2018 9:40,92.0901,1369.24,6392.31,0
1/7/2018 9:45,92.0901,1369.46,6396.15,0
1/7/2018 9:50,92.0224,1369.1,6388.46,0
1/7/2018 9:55,91.98,1370.15,6380.77,0
1/7/2018 10:00,91.9631,1370.35,6392.31,0
1/7/2018 10:05,91.9207,1370.43,6384.62,0
1/7/2018 10:10,91.9377,1368.89,6380.77,0
1/7/2018 10:15,91.9292,1369.44,6376.92,0
1/7/2018 10:20,91.9207,1369.34,6361.54,0
1/7/2018 10:25,91.8615,1369.02,6373.08,0
1/7/2018 10:30,91.8276,1370.52,6353.85,0
1/7/2018 10:35,91.836,1369.77,6365.38,0
1/7/2018 10:40,91.7937,1370.09,6361.54,0
1/7/2018 10:45,91.7344,1369.22,6357.69,0
1/7/2018 10:50,91.7175,1370.03,6353.85,0
1/7/2018 10:55,91.7005,1370.38,6350,0
1/7/2018 11:00,91.6921,1370.82,6350,0
1/7/2018 11:05,91.6751,1370.01,6350,0
1/7/2018 11:10,91.6328,1369.85,6342.31,0
1/7/2018 11:15,91.5566,1368.52,6334.62,0
1/7/2018 11:20,91.5566,1368.93,6330.77,0
1/7/2018 11:25,91.565,1371.29,6319.23,0
1/7/2018 11:30,91.5312,1368.71,6319.23,0
1/7/2018 11:35,91.4888,1368.98,6323.08,0
1/7/2018 11:40,91.4549,1369.42,6315.38,0
1/7/2018 11:45,91.2432,1370.51,6296.15,0
1/7/2018 11:50,90.1423,1367.47,6161.54,0
1/7/2018 11:55,89.8374,1371.69,6138.46,0
1/7/2018 12:00,89.7019,1366.6,6130.77,0
1/7/2018 12:05,89.685,1370.55,6134.62,0
1/7/2018 12:10,89.6341,1367.3,6134.62,0
1/7/2018 12:15,89.5749,1372.31,6126.92,0
1/7/2018 12:20,89.5071,1372.08,6134.62,0
1/7/2018 12:25,89.4902,1365.9,6126.92,0
1/7/2018 12:30,89.4394,1373.04,6126.92,0
1/7/2018 12:35,89.3716,1366,6115.38,0
1/7/2018 12:40,89.3716,1373.2,6126.92,0
1/7/2018 12:45,89.3293,1368.36,6111.54,0
1/7/2018 12:50,89.2446,1371.75,6115.38,0
1/7/2018 12:55,89.2531,1367.1,6119.23,0
1/7/2018 13:00,89.2107,1369.58,6107.69,0
1/7/2018 13:05,89.1599,1371.95,6103.85,0
1/7/2018 13:10,89.0498,1369.71,6092.31,0
1/7/2018 13:15,89.0498,1372.83,6096.15,0
1/7/2018 13:25,89.0159,1373.24,6100,0
1/7/2018 13:30,88.999,1365.96,6092.31,0
1/7/2018 13:35,88.982,1365.63,6073.08,0
1/7/2018 13:40,88.9058,1372.66,6065.38,0
1/7/2018 13:45,88.9228,1373.37,6073.08,0
1/7/2018 13:50,88.8719,1367.69,6069.23,0
1/7/2018 13:55,88.8719,1375.16,6080.77,0
1/7/2018 14:00,88.8381,1369.15,6057.69,0
1/7/2018 14:05,88.8296,1365.91,6050,0
1/7/2018 14:10,88.7788,1365.94,6061.54,0
1/7/2018 14:15,88.7619,1366.09,6053.85,0
1/7/2018 14:20,88.7619,1367.81,6057.69,0
1/7/2018 14:25,88.7195,1366.35,6046.15,0
1/7/2018 14:30,88.6856,1368.32,6050,0
1/7/2018 14:35,88.6264,1371.68,6050,0
1/7/2018 14:40,88.6348,1371.53,6053.85,0
1/7/2018 14:45,88.5925,1373.04,6038.46,0
1/7/2018 14:50,88.4993,1370.21,6026.92,0
1/7/2018 14:55,88.4993,1366.76,6023.08,0
1/7/2018 15:00,88.4993,1369.71,6038.46,0
1/7/2018 15:05,88.5163,1371.76,6030.77,0
1/7/2018 15:10,88.4909,1368.08,6019.23,0
1/7/2018 15:15,88.4824,1371.36,6019.23,0
1/7/2018 15:20,88.3892,1372.22,6019.23,0
1/7/2018 15:25,88.3554,1369.59,6011.54,0
1/7/2018 15:30,88.3638,1369.74,6023.08,0
1/7/2018 15:35,88.3384,1369.39,6023.08,0
1/7/2018 15:40,88.3469,1366.56,6015.38,0
1/7/2018 15:45,88.3299,1368.3,6019.23,0
1/7/2018 15:50,88.313,1371.62,6015.38,0
1/7/2018 15:55,88.3045,1367.83,6011.54,0
1/7/2018 16:00,88.3299,1367.92,6015.38,0
1/7/2018 16:05,88.3215,1371.43,6011.54,0
1/7/2018 16:10,88.3215,1372.49,6007.69,0
1/7/2018 16:15,88.3215,1370.38,6023.08,0
1/7/2018 16:20,88.2961,1372.05,6003.85,0
1/7/2018 16:25,88.2961,1370.22,6011.54,0
1/7/2018 16:30,88.2707,1370.21,6011.54,0
1/7/2018 16:35,88.3045,1372.32,6007.69,0
1/7/2018 16:40,88.3215,1367.08,6011.54,0
1/7/2018 16:45,88.313,1367.77,6007.69,0
1/7/2018 16:50,88.2961,1367.56,6011.54,0
1/7/2018 16:55,88.2791,1368.54,6011.54,0
1/7/2018 17:00,88.2707,1367.59,6015.38,0
1/7/2018 17:05,88.2961,1372.74,6015.38,0
1/7/2018 17:10,88.2622,1372.93,6011.54,0
1/7/2018 17:15,88.2791,1372.37,6015.38,0
1/7/2018 17:20,88.2961,1370.78,6011.54,0
1/7/2018 17:25,88.2707,1367.43,6011.54,0
1/7/2018 17:30,88.2961,1373.16,6019.23,0
1/7/2018 17:35,88.313,1369.91,6019.23,0
1/7/2018 17:40,88.3215,1371.49,6030.77,0
1/7/2018 17:45,89.0583,1370.63,6115.38,0
1/7/2018 17:50,89.1006,1373.87,6115.38,0
1/7/2018 17:55,89.143,1371.87,6111.54,0
1/7/2018 18:00,89.1684,1371.43,6123.08,0
1/7/2018 18:05,89.2107,1368.75,6130.77,0
1/7/2018 18:10,89.2361,1371.3,6134.62,0
1/7/2018 18:15,89.2531,1374.16,6134.62,0
1/7/2018 18:20,89.2869,1372.93,6142.31,0
1/7/2018 18:25,89.3123,1371.8,6146.15,0
1/7/2018 18:30,89.397,1367.44,6142.31,0
1/7/2018 18:35,89.4478,1368.84,6153.85,0
1/7/2018 18:40,89.4478,1367.75,6157.69,0
1/7/2018 18:45,89.4309,1367.75,6138.46,0
1/7/2018 18:50,89.4732,1372.83,6150,0
1/7/2018 18:55,89.5325,1367.92,6165.38,0
1/7/2018 19:00,89.5071,1366.71,6165.38,0
1/7/2018 19:05,89.5749,1368.23,6165.38,0
1/7/2018 19:10,89.6511,1371.4,6180.77,0
1/7/2018 19:15,89.685,1365.67,6192.31,0
1/7/2018 19:20,89.6934,1368.3,6196.15,0
1/7/2018 19:25,89.8035,1370.14,6192.31,0
1/7/2018 19:30,89.8459,1370.75,6211.54,0
1/7/2018 19:35,89.8713,1371.98,6215.38,0
1/7/2018 19:40,89.956,1367.82,6223.08,0
1/7/2018 19:45,89.956,1371.21,6223.08,0
1/7/2018 19:50,89.9644,1368.83,6219.23,0
1/7/2018 19:55,89.9644,1371.54,6223.08,0
1/7/2018 20:00,89.9729,1366.53,6215.38,0
1/7/2018 20:05,89.9729,1372.29,6219.23,0
1/7/2018 20:10,89.9983,1370.57,6230.77,0
1/7/2018 20:15,89.9814,1367.41,6226.92,0
1/7/2018 20:20,90.0068,1371.87,6226.92,0
1/7/2018 20:25,90.0576,1368.44,6215.38,0
1/7/2018 20:30,90.0576,1367.67,6234.62,0
1/7/2018 20:35,90.1423,1369.73,6230.77,0
1/7/2018 20:40,90.1762,1372.54,6242.31,0
1/7/2018 20:45,90.2185,1367.5,6246.15,0
1/7/2018 20:50,90.2185,1371.41,6242.31,0
1/7/2018 20:55,90.2778,1370.23,6265.38,0
1/7/2018 21:00,90.2693,1370.66,6261.54,0
1/7/2018 21:05,90.2693,1372.87,6253.85,0
1/7/2018 21:10,90.21,1370.03,6242.31,0
1/7/2018 21:15,90.227,1371.12,6253.85,0
1/7/2018 21:20,90.227,1368.06,6246.15,0
1/7/2018 21:25,90.1846,1371.01,6261.54,0
1/7/2018 21:30,90.0491,1370.91,6253.85,0
1/7/2018 21:35,90.1592,1369.85,6242.31,0
1/7/2018 21:40,90.2185,1371.5,6257.69,0
1/7/2018 21:45,90.227,1369.6,6265.38,0
1/7/2018 21:50,90.3117,1371.61,6269.23,0
1/7/2018 21:55,90.2947,1369.18,6265.38,0
1/7/2018 22:00,90.227,1370.7,6257.69,0
1/7/2018 22:05,90.1931,1371.57,6246.15,0
1/7/2018 22:10,90.1677,1370.83,6246.15,0
1/7/2018 22:15,90.354,1368.77,6273.08,0
1/7/2018 22:20,90.481,1371.22,6300,0
1/7/2018 22:25,90.3625,1371.79,6273.08,0
1/7/2018 22:30,90.5234,1371.62,6307.69,0
1/7/2018 22:35,90.5318,1368.34,6307.69,0
1/7/2018 22:40,90.6165,1369.57,6303.85,0
1/7/2018 22:45,90.625,1371.96,6315.38,0
1/7/2018 22:50,90.6843,1373.8,6319.23,0
1/7/2018 22:55,90.6335,1371.3,6311.54,0
1/7/2018 23:00,90.4302,1369.82,6323.08,0
1/7/2018 23:05,90.1423,1368.16,6307.69,0
1/7/2018 23:10,90.0745,1369.19,6300,0
1/7/2018 23:15,90.2608,1368.56,6280.77,0
1/7/2018 23:20,90.481,1370.2,6296.15,0
1/7/2018 23:30,90.625,1369.75,6326.92,0
1/7/2018 23:35,90.6335,1369.49,6334.62,0
1/7/2018 23:40,90.6335,1369.95,6334.62,0
1/7/2018 23:45,90.6419,1367.78,6326.92,0
1/7/2018 23:50,90.625,1369.85,6326.92,0
1/7/2018 23:55,90.6504,1370.88,6342.31,0
1/8/2018 0:00,90.6504,1370.64,6330.77,0
1/8/2018 0:05,90.5657,1367.26,6326.92,0
1/8/2018 0:10,90.5827,1372.78,6311.54,0
1/8/2018 0:15,90.5573,1367.29,6323.08,0
1/8/2018 0:20,90.5318,1370.15,6319.23,0
1/8/2018 0:25,90.5234,1368.18,6315.38,0
1/8/2018 0:30,90.5064,1368.15,6319.23,0
1/8/2018 0:35,90.5149,1371.73,6319.23,0
1/8/2018 0:40,90.5064,1367.06,6307.69,0
1/8/2018 0:45,90.4217,1370.39,6296.15,0
1/8/2018 0:50,90.3201,1370.78,6265.38,0
1/8/2018 0:55,90.1846,1370.73,6261.54,0
1/8/2018 1:00,90.1846,1368.27,6261.54,0
1/8/2018 1:05,90.1507,1370.57,6250,0
1/8/2018 1:10,90.1338,1367.59,6250,0
1/8/2018 1:15,90.1338,1370.59,6253.85,0
1/8/2018 1:20,90.083,1366.99,6246.15,0
1/8/2018 1:25,90.0576,1372.07,6234.62,0
1/8/2018 1:30,90.0576,1366.92,6242.31,0
1/8/2018 1:35,90.083,1371.01,6242.31,0
1/8/2018 1:40,90.0237,1369.53,6230.77,0
1/8/2018 1:45,89.9983,1373.52,6223.08,0
