date,Thread-Gen-1.sinusoid
11/6/2018 7:42:25.000000000 PM,35
11/6/2018 7:42:26.000000000 PM,37
11/6/2018 7:42:28.000000000 PM,39
11/6/2018 7:42:29.000000000 PM,40
11/6/2018 7:42:30.000000000 PM,42
11/6/2018 7:42:31.000000000 PM,43
11/6/2018 7:42:32.000000000 PM,45
11/6/2018 7:42:33.000000000 PM,46
11/6/2018 7:42:34.000000000 PM,48
11/6/2018 7:42:35.000000000 PM,49
11/6/2018 7:42:36.000000000 PM,51
11/6/2018 7:42:37.000000000 PM,52
11/6/2018 7:42:38.000000000 PM,54
11/6/2018 7:42:39.000000000 PM,55
11/6/2018 7:42:40.000000000 PM,57
11/6/2018 7:42:41.000000000 PM,58
11/6/2018 7:42:42.000000000 PM,60
11/6/2018 7:42:43.000000000 PM,61
11/6/2018 7:42:44.000000000 PM,62
11/6/2018 7:42:45.000000000 PM,64
11/6/2018 7:42:46.000000000 PM,65
11/6/2018 7:42:47.000000000 PM,66
11/6/2018 7:42:48.000000000 PM,68
11/6/2018 7:42:49.000000000 PM,69
11/6/2018 7:42:50.000000000 PM,70
11/6/2018 7:42:51.000000000 PM,71
11/6/2018 7:42:52.000000000 PM,73
11/6/2018 7:42:53.000000000 PM,74
11/6/2018 7:42:54.000000000 PM,75
11/6/2018 7:42:55.000000000 PM,76
11/6/2018 7:42:56.000000000 PM,77
11/6/2018 7:42:57.000000000 PM,78
11/6/2018 7:42:58.000000000 PM,79
11/6/2018 7:42:59.000000000 PM,80
11/6/2018 7:43:00.000000000 PM,81
11/6/2018 7:43:01.000000000 PM,82
11/6/2018 7:43:02.000000000 PM,83
11/6/2018 7:43:03.000000000 PM,84
11/6/2018 7:43:04.000000000 PM,85
11/6/2018 7:43:05.000000000 PM,86
11/6/2018 7:43:06.000000000 PM,87
11/6/2018 7:43:07.000000000 PM,88
11/6/2018 7:43:08.000000000 PM,89
11/6/2018 7:43:09.000000000 PM,89
11/6/2018 7:43:10.000000000 PM,90
11/6/2018 7:43:11.000000000 PM,91
11/6/2018 7:43:12.000000000 PM,92
11/6/2018 7:43:13.000000000 PM,92
11/6/2018 7:43:14.000000000 PM,93
11/6/2018 7:43:15.000000000 PM,93
11/6/2018 7:43:16.000000000 PM,94
11/6/2018 7:43:17.000000000 PM,95
11/6/2018 7:43:18.000000000 PM,95
11/6/2018 7:43:19.000000000 PM,96
11/6/2018 7:43:20.000000000 PM,96
11/6/2018 7:43:21.000000000 PM,97
11/6/2018 7:43:22.000000000 PM,97
11/6/2018 7:43:23.000000000 PM,97
11/6/2018 7:43:24.000000000 PM,98
11/6/2018 7:43:25.000000000 PM,98
11/6/2018 7:43:26.000000000 PM,98
11/6/2018 7:43:27.000000000 PM,99
11/6/2018 7:43:28.000000000 PM,99
11/6/2018 7:43:30.000000000 PM,99
11/6/2018 7:43:31.000000000 PM,99
11/6/2018 7:43:32.000000000 PM,99
11/6/2018 7:43:33.000000000 PM,99
11/6/2018 7:43:34.000000000 PM,99
11/6/2018 7:43:35.000000000 PM,99
11/6/2018 7:43:36.000000000 PM,100
11/6/2018 7:43:37.000000000 PM,99
11/6/2018 7:43:38.000000000 PM,99
11/6/2018 7:43:39.000000000 PM,99
11/6/2018 7:43:40.000000000 PM,99
11/6/2018 7:43:41.000000000 PM,99
11/6/2018 7:43:42.000000000 PM,99
11/6/2018 7:43:43.000000000 PM,99
11/6/2018 7:43:44.000000000 PM,99
11/6/2018 7:43:45.000000000 PM,98
11/6/2018 7:43:46.000000000 PM,98
11/6/2018 7:43:47.000000000 PM,98
11/6/2018 7:43:48.000000000 PM,97
11/6/2018 7:43:49.000000000 PM,97
11/6/2018 7:43:50.000000000 PM,97
11/6/2018 7:43:51.000000000 PM,96
11/6/2018 7:43:52.000000000 PM,96
11/6/2018 7:43:53.000000000 PM,95
11/6/2018 7:43:54.000000000 PM,95
11/6/2018 7:43:55.000000000 PM,94
11/6/2018 7:43:56.000000000 PM,93
11/6/2018 7:43:57.000000000 PM,93
11/6/2018 7:43:58.000000000 PM,92
11/6/2018 7:43:59.000000000 PM,92
11/6/2018 7:44:00.000000000 PM,91
11/6/2018 7:44:01.000000000 PM,90
11/6/2018 7:44:02.000000000 PM,89
11/6/2018 7:44:03.000000000 PM,89
11/6/2018 7:44:04.000000000 PM,88
11/6/2018 7:44:05.000000000 PM,87
11/6/2018 7:44:06.000000000 PM,86
11/6/2018 7:44:07.000000000 PM,85
11/6/2018 7:44:08.000000000 PM,84
11/6/2018 7:44:09.000000000 PM,83
11/6/2018 7:44:10.000000000 PM,82
11/6/2018 7:44:11.000000000 PM,81
11/6/2018 7:44:12.000000000 PM,80
11/6/2018 7:44:13.000000000 PM,79
11/6/2018 7:44:14.000000000 PM,78
11/6/2018 7:44:16.000000000 PM,77
11/6/2018 7:44:17.000000000 PM,76
11/6/2018 7:44:18.000000000 PM,75
11/6/2018 7:44:19.000000000 PM,74
11/6/2018 7:44:20.000000000 PM,73
11/6/2018 7:44:21.000000000 PM,71
11/6/2018 7:44:22.000000000 PM,70
11/6/2018 7:44:23.000000000 PM,69
11/6/2018 7:44:24.000000000 PM,68
11/6/2018 7:44:25.000000000 PM,66
11/6/2018 7:44:26.000000000 PM,65
11/6/2018 7:44:27.000000000 PM,64
11/6/2018 7:44:28.000000000 PM,62
11/6/2018 7:44:29.000000000 PM,61
11/6/2018 7:44:30.000000000 PM,60
11/6/2018 7:44:31.000000000 PM,58
11/6/2018 7:44:32.000000000 PM,57
11/6/2018 7:44:33.000000000 PM,55
11/6/2018 7:44:34.000000000 PM,54
11/6/2018 7:44:35.000000000 PM,52
11/6/2018 7:44:36.000000000 PM,51
11/6/2018 7:44:37.000000000 PM,49
11/6/2018 7:44:38.000000000 PM,48
11/6/2018 7:44:39.000000000 PM,46
11/6/2018 7:44:40.000000000 PM,45
11/6/2018 7:44:41.000000000 PM,43
11/6/2018 7:44:42.000000000 PM,42
11/6/2018 7:44:43.000000000 PM,40
11/6/2018 7:44:44.000000000 PM,39
11/6/2018 7:44:45.000000000 PM,37
11/6/2018 7:44:46.000000000 PM,35
11/6/2018 7:44:47.000000000 PM,34
11/6/2018 7:44:48.000000000 PM,32
11/6/2018 7:44:49.000000000 PM,30
11/6/2018 7:44:50.000000000 PM,29
11/6/2018 7:44:51.000000000 PM,27
11/6/2018 7:44:52.000000000 PM,25
11/6/2018 7:44:53.000000000 PM,24
11/6/2018 7:44:54.000000000 PM,22
11/6/2018 7:44:55.000000000 PM,20
11/6/2018 7:44:56.000000000 PM,19
11/6/2018 7:44:57.000000000 PM,17
11/6/2018 7:44:58.000000000 PM,15
11/6/2018 7:44:59.000000000 PM,13
11/6/2018 7:45:00.000000000 PM,12
11/6/2018 7:45:01.000000000 PM,10
11/6/2018 7:45:02.000000000 PM,8
11/6/2018 7:45:03.000000000 PM,6
11/6/2018 7:45:04.000000000 PM,5
11/6/2018 7:45:05.000000000 PM,3
11/6/2018 7:45:06.000000000 PM,1
11/6/2018 7:45:08.000000000 PM,0
11/6/2018 7:45:09.000000000 PM,-1
11/6/2018 7:45:10.000000000 PM,-3
11/6/2018 7:45:11.000000000 PM,-5
11/6/2018 7:45:12.000000000 PM,-6
11/6/2018 7:45:13.000000000 PM,-8
11/6/2018 7:45:14.000000000 PM,-10
11/6/2018 7:45:15.000000000 PM,-12
11/6/2018 7:45:16.000000000 PM,-13
11/6/2018 7:45:17.000000000 PM,-15
11/6/2018 7:45:18.000000000 PM,-17
11/6/2018 7:45:19.000000000 PM,-19
11/6/2018 7:45:20.000000000 PM,-20
11/6/2018 7:45:21.000000000 PM,-22
11/6/2018 7:45:22.000000000 PM,-24
11/6/2018 7:45:23.000000000 PM,-25
11/6/2018 7:45:24.000000000 PM,-27
11/6/2018 7:45:25.000000000 PM,-29
11/6/2018 7:45:26.000000000 PM,-30
11/6/2018 7:45:27.000000000 PM,-32
11/6/2018 7:45:28.000000000 PM,-34
11/6/2018 7:45:29.000000000 PM,-35
11/6/2018 7:45:30.000000000 PM,-37
11/6/2018 7:45:31.000000000 PM,-39
11/6/2018 7:45:32.000000000 PM,-40
11/6/2018 7:45:33.000000000 PM,-42
11/6/2018 7:45:34.000000000 PM,-43
11/6/2018 7:45:35.000000000 PM,-45
11/6/2018 7:45:36.000000000 PM,-46
11/6/2018 7:45:37.000000000 PM,-48
11/6/2018 7:45:38.000000000 PM,-50
11/6/2018 7:45:39.000000000 PM,-51
11/6/2018 7:45:40.000000000 PM,-52
11/6/2018 7:45:41.000000000 PM,-54
11/6/2018 7:45:42.000000000 PM,-55
11/6/2018 7:45:43.000000000 PM,-57
11/6/2018 7:45:44.000000000 PM,-58
11/6/2018 7:45:45.000000000 PM,-60
11/6/2018 7:45:46.000000000 PM,-61
11/6/2018 7:45:47.000000000 PM,-62
11/6/2018 7:45:48.000000000 PM,-64
11/6/2018 7:45:49.000000000 PM,-65
11/6/2018 7:45:50.000000000 PM,-66
11/6/2018 7:45:52.000000000 PM,-68
11/6/2018 7:45:53.000000000 PM,-69
11/6/2018 7:45:54.000000000 PM,-70
11/6/2018 7:45:55.000000000 PM,-71
11/6/2018 7:45:56.000000000 PM,-73
11/6/2018 7:45:57.000000000 PM,-74
11/6/2018 7:45:58.000000000 PM,-75
11/6/2018 7:45:59.000000000 PM,-76
11/6/2018 7:46:00.000000000 PM,-77
11/6/2018 7:46:01.000000000 PM,-78
11/6/2018 7:46:02.000000000 PM,-79
11/6/2018 7:46:03.000000000 PM,-80
11/6/2018 7:46:04.000000000 PM,-81
11/6/2018 7:46:05.000000000 PM,-82
11/6/2018 7:46:06.000000000 PM,-83
11/6/2018 7:46:07.000000000 PM,-84
11/6/2018 7:46:08.000000000 PM,-85
11/6/2018 7:46:09.000000000 PM,-86
11/6/2018 7:46:10.000000000 PM,-87
11/6/2018 7:46:11.000000000 PM,-88
11/6/2018 7:46:12.000000000 PM,-89
11/6/2018 7:46:13.000000000 PM,-89
11/6/2018 7:46:14.000000000 PM,-90
11/6/2018 7:46:15.000000000 PM,-91
11/6/2018 7:46:16.000000000 PM,-92
11/6/2018 7:46:17.000000000 PM,-92
11/6/2018 7:46:18.000000000 PM,-93
11/6/2018 7:46:19.000000000 PM,-93
11/6/2018 7:46:20.000000000 PM,-94
11/6/2018 7:46:21.000000000 PM,-95
11/6/2018 7:46:22.000000000 PM,-95
11/6/2018 7:46:23.000000000 PM,-96
11/6/2018 7:46:24.000000000 PM,-96
11/6/2018 7:46:25.000000000 PM,-97
11/6/2018 7:46:26.000000000 PM,-97
11/6/2018 7:46:27.000000000 PM,-97
11/6/2018 7:46:28.000000000 PM,-98
11/6/2018 7:46:29.000000000 PM,-98
11/6/2018 7:46:30.000000000 PM,-98
11/6/2018 7:46:31.000000000 PM,-99
11/6/2018 7:46:32.000000000 PM,-99
11/6/2018 7:46:33.000000000 PM,-99
11/6/2018 7:46:34.000000000 PM,-99
11/6/2018 7:46:35.000000000 PM,-99
11/6/2018 7:46:36.000000000 PM,-99
11/6/2018 7:46:37.000000000 PM,-99
11/6/2018 7:46:38.000000000 PM,-99
11/6/2018 7:46:39.000000000 PM,-100
11/6/2018 7:46:41.000000000 PM,-99
11/6/2018 7:46:42.000000000 PM,-99
11/6/2018 7:46:43.000000000 PM,-99
11/6/2018 7:46:44.000000000 PM,-99
11/6/2018 7:46:45.000000000 PM,-99
11/6/2018 7:46:46.000000000 PM,-99
11/6/2018 7:46:47.000000000 PM,-99
11/6/2018 7:46:48.000000000 PM,-99
11/6/2018 7:46:49.000000000 PM,-98
11/6/2018 7:46:50.000000000 PM,-98
11/6/2018 7:46:51.000000000 PM,-98
11/6/2018 7:46:52.000000000 PM,-97
11/6/2018 7:46:53.000000000 PM,-97
11/6/2018 7:46:54.000000000 PM,-97
11/6/2018 7:46:55.000000000 PM,-96
11/6/2018 7:46:56.000000000 PM,-96
11/6/2018 7:46:57.000000000 PM,-95
11/6/2018 7:46:58.000000000 PM,-95
11/6/2018 7:46:59.000000000 PM,-94
11/6/2018 7:47:00.000000000 PM,-93
11/6/2018 7:47:01.000000000 PM,-93
11/6/2018 7:47:02.000000000 PM,-92
11/6/2018 7:47:03.000000000 PM,-92
11/6/2018 7:47:04.000000000 PM,-91
11/6/2018 7:47:05.000000000 PM,-90
11/6/2018 7:47:06.000000000 PM,-89
11/6/2018 7:47:07.000000000 PM,-89
11/6/2018 7:47:08.000000000 PM,-88
11/6/2018 7:47:09.000000000 PM,-87
11/6/2018 7:47:10.000000000 PM,-86
11/6/2018 7:47:11.000000000 PM,-85
11/6/2018 7:47:12.000000000 PM,-84
11/6/2018 7:47:13.000000000 PM,-83
11/6/2018 7:47:14.000000000 PM,-82
11/6/2018 7:47:15.000000000 PM,-81
11/6/2018 7:47:16.000000000 PM,-80
11/6/2018 7:47:17.000000000 PM,-79
11/6/2018 7:47:18.000000000 PM,-78
11/6/2018 7:47:19.000000000 PM,-77
11/6/2018 7:47:20.000000000 PM,-76
11/6/2018 7:47:21.000000000 PM,-75
11/6/2018 7:47:22.000000000 PM,-74
11/6/2018 7:47:23.000000000 PM,-73
11/6/2018 7:47:24.000000000 PM,-71
11/6/2018 7:47:25.000000000 PM,-70
11/6/2018 7:47:26.000000000 PM,-69
11/6/2018 7:47:27.000000000 PM,-68
11/6/2018 7:47:28.000000000 PM,-66
11/6/2018 7:47:29.000000000 PM,-65
11/6/2018 7:47:30.000000000 PM,-64
11/6/2018 7:47:31.000000000 PM,-62
11/6/2018 7:47:32.000000000 PM,-61
11/6/2018 7:47:33.000000000 PM,-60
11/6/2018 7:47:34.000000000 PM,-58
11/6/2018 7:47:35.000000000 PM,-57
11/6/2018 7:47:37.000000000 PM,-55
11/6/2018 7:47:38.000000000 PM,-54
11/6/2018 7:47:39.000000000 PM,-52
11/6/2018 7:47:40.000000000 PM,-51
11/6/2018 7:47:41.000000000 PM,-50
11/6/2018 7:47:42.000000000 PM,-48
11/6/2018 7:47:43.000000000 PM,-46
11/6/2018 7:47:44.000000000 PM,-45
11/6/2018 7:47:45.000000000 PM,-43
11/6/2018 7:47:46.000000000 PM,-42
11/6/2018 7:47:47.000000000 PM,-40
11/6/2018 7:47:48.000000000 PM,-39
11/6/2018 7:47:49.000000000 PM,-37
11/6/2018 7:47:50.000000000 PM,-35
11/6/2018 7:47:51.000000000 PM,-34
11/6/2018 7:47:52.000000000 PM,-32
11/6/2018 7:47:53.000000000 PM,-30
11/6/2018 7:47:54.000000000 PM,-29
11/6/2018 7:47:55.000000000 PM,-27
11/6/2018 7:47:56.000000000 PM,-25
11/6/2018 7:47:57.000000000 PM,-24
11/6/2018 7:47:58.000000000 PM,-22
11/6/2018 7:47:59.000000000 PM,-20
11/6/2018 7:48:00.000000000 PM,-19
11/6/2018 7:48:01.000000000 PM,-17
11/6/2018 7:48:02.000000000 PM,-15
11/6/2018 7:48:03.000000000 PM,-13
11/6/2018 7:48:04.000000000 PM,-12
11/6/2018 7:48:05.000000000 PM,-10
11/6/2018 7:48:06.000000000 PM,-8
11/6/2018 7:48:07.000000000 PM,-6
11/6/2018 7:48:08.000000000 PM,-5
11/6/2018 7:48:09.000000000 PM,-3
11/6/2018 7:48:10.000000000 PM,-1
11/6/2018 7:48:11.000000000 PM,3
11/6/2018 7:48:12.000000000 PM,5
11/6/2018 7:48:13.000000000 PM,6
11/6/2018 7:48:14.000000000 PM,8
11/6/2018 7:48:15.000000000 PM,10
11/6/2018 7:48:16.000000000 PM,12
11/6/2018 7:48:17.000000000 PM,13
11/6/2018 7:48:18.000000000 PM,15
11/6/2018 7:48:20.000000000 PM,17
11/6/2018 7:48:21.000000000 PM,19
11/6/2018 7:48:22.000000000 PM,20
11/6/2018 7:48:23.000000000 PM,22
11/6/2018 7:48:24.000000000 PM,24
11/6/2018 7:48:25.000000000 PM,25
11/6/2018 7:48:26.000000000 PM,27
11/6/2018 7:48:27.000000000 PM,29
11/6/2018 7:48:28.000000000 PM,30
11/6/2018 7:48:29.000000000 PM,32
11/6/2018 7:48:30.000000000 PM,34
11/6/2018 7:48:31.000000000 PM,35
11/6/2018 7:48:32.000000000 PM,37
11/6/2018 7:48:33.000000000 PM,39
11/6/2018 7:48:34.000000000 PM,40
11/6/2018 7:48:35.000000000 PM,42
11/6/2018 7:48:36.000000000 PM,43
11/6/2018 7:48:37.000000000 PM,45
11/6/2018 7:48:38.000000000 PM,46
11/6/2018 7:48:39.000000000 PM,48
11/6/2018 7:48:40.000000000 PM,49
11/6/2018 7:48:41.000000000 PM,51
11/6/2018 7:48:42.000000000 PM,52
11/6/2018 7:48:43.000000000 PM,54
11/6/2018 7:48:44.000000000 PM,55
11/6/2018 7:48:45.000000000 PM,57
11/6/2018 7:48:46.000000000 PM,58
11/6/2018 7:48:47.000000000 PM,60
11/6/2018 7:48:48.000000000 PM,61
11/6/2018 7:48:49.000000000 PM,62
11/6/2018 7:48:50.000000000 PM,64
11/6/2018 7:48:51.000000000 PM,65
11/6/2018 7:48:52.000000000 PM,66
11/6/2018 7:48:53.000000000 PM,68
11/6/2018 7:48:54.000000000 PM,69
11/6/2018 7:48:55.000000000 PM,70
11/6/2018 7:48:56.000000000 PM,71
11/6/2018 7:48:57.000000000 PM,73
11/6/2018 7:48:58.000000000 PM,74
11/6/2018 7:48:59.000000000 PM,75
11/6/2018 7:49:00.000000000 PM,76
11/6/2018 7:49:01.000000000 PM,77
11/6/2018 7:49:02.000000000 PM,78
11/6/2018 7:49:03.000000000 PM,79
11/6/2018 7:49:04.000000000 PM,80
11/6/2018 7:49:05.000000000 PM,81
11/6/2018 7:49:06.000000000 PM,82
11/6/2018 7:49:07.000000000 PM,83
11/6/2018 7:49:08.000000000 PM,84
11/6/2018 7:49:09.000000000 PM,85
11/6/2018 7:49:10.000000000 PM,86
11/6/2018 7:49:11.000000000 PM,87
11/6/2018 7:49:12.000000000 PM,88
11/6/2018 7:49:13.000000000 PM,89
11/6/2018 7:49:14.000000000 PM,89
11/6/2018 7:49:15.000000000 PM,90
11/6/2018 7:49:17.000000000 PM,91
11/6/2018 7:49:18.000000000 PM,92
11/6/2018 7:49:19.000000000 PM,92
11/6/2018 7:49:20.000000000 PM,93
11/6/2018 7:49:21.000000000 PM,93
11/6/2018 7:49:22.000000000 PM,94
11/6/2018 7:49:23.000000000 PM,95
11/6/2018 7:49:24.000000000 PM,95
11/6/2018 7:49:25.000000000 PM,96
11/6/2018 7:49:26.000000000 PM,96
11/6/2018 7:49:27.000000000 PM,97
11/6/2018 7:49:28.000000000 PM,97
11/6/2018 7:49:29.000000000 PM,97
11/6/2018 7:49:30.000000000 PM,98
11/6/2018 7:49:31.000000000 PM,98
11/6/2018 7:49:32.000000000 PM,98
11/6/2018 7:49:33.000000000 PM,99
11/6/2018 7:49:34.000000000 PM,99
11/6/2018 7:49:35.000000000 PM,99
11/6/2018 7:49:36.000000000 PM,99
11/6/2018 7:49:37.000000000 PM,99
11/6/2018 7:49:38.000000000 PM,99
11/6/2018 7:49:39.000000000 PM,99
11/6/2018 7:49:40.000000000 PM,99
11/6/2018 7:49:41.000000000 PM,100
11/6/2018 7:49:42.000000000 PM,99
11/6/2018 7:49:43.000000000 PM,99
11/6/2018 7:49:44.000000000 PM,99
11/6/2018 7:49:45.000000000 PM,99
11/6/2018 7:49:46.000000000 PM,99
11/6/2018 7:49:47.000000000 PM,99
11/6/2018 7:49:48.000000000 PM,99
11/6/2018 7:49:49.000000000 PM,99
11/6/2018 7:49:50.000000000 PM,98
11/6/2018 7:49:51.000000000 PM,98
11/6/2018 7:49:52.000000000 PM,98
11/6/2018 7:49:53.000000000 PM,97
11/6/2018 7:49:54.000000000 PM,97
11/6/2018 7:49:55.000000000 PM,97
11/6/2018 7:49:56.000000000 PM,96
11/6/2018 7:49:57.000000000 PM,96
11/6/2018 7:49:58.000000000 PM,95
11/6/2018 7:49:59.000000000 PM,95
11/6/2018 7:50:00.000000000 PM,94
11/6/2018 7:50:01.000000000 PM,93
11/6/2018 7:50:02.000000000 PM,93
11/6/2018 7:50:03.000000000 PM,92
11/6/2018 7:50:04.000000000 PM,92
11/6/2018 7:50:05.000000000 PM,91
11/6/2018 7:50:06.000000000 PM,90
11/6/2018 7:50:07.000000000 PM,89
11/6/2018 7:50:08.000000000 PM,89
11/6/2018 7:50:09.000000000 PM,88
11/6/2018 7:50:10.000000000 PM,87
11/6/2018 7:50:11.000000000 PM,86
11/6/2018 7:50:13.000000000 PM,85
11/6/2018 7:50:14.000000000 PM,84
11/6/2018 7:50:15.000000000 PM,83
11/6/2018 7:50:16.000000000 PM,82
11/6/2018 7:50:17.000000000 PM,81
11/6/2018 7:50:18.000000000 PM,80
11/6/2018 7:50:19.000000000 PM,79
11/6/2018 7:50:20.000000000 PM,78
11/6/2018 7:50:21.000000000 PM,77
11/6/2018 7:50:22.000000000 PM,76
11/6/2018 7:50:23.000000000 PM,75
11/6/2018 7:50:24.000000000 PM,74
11/6/2018 7:50:25.000000000 PM,73
11/6/2018 7:50:26.000000000 PM,71
11/6/2018 7:50:27.000000000 PM,70
11/6/2018 7:50:28.000000000 PM,69
11/6/2018 7:50:29.000000000 PM,68
11/6/2018 7:50:30.000000000 PM,66
11/6/2018 7:50:31.000000000 PM,65
11/6/2018 7:50:32.000000000 PM,64
11/6/2018 7:50:33.000000000 PM,62
11/6/2018 7:50:34.000000000 PM,61
11/6/2018 7:50:35.000000000 PM,60
11/6/2018 7:50:36.000000000 PM,58
11/6/2018 7:50:37.000000000 PM,57
11/6/2018 7:50:38.000000000 PM,55
11/6/2018 7:50:39.000000000 PM,54
11/6/2018 7:50:40.000000000 PM,52
11/6/2018 7:50:41.000000000 PM,51
11/6/2018 7:50:42.000000000 PM,49
11/6/2018 7:50:43.000000000 PM,48
11/6/2018 7:50:44.000000000 PM,46
11/6/2018 7:50:45.000000000 PM,45
11/6/2018 7:50:46.000000000 PM,43
11/6/2018 7:50:47.000000000 PM,42
11/6/2018 7:50:48.000000000 PM,40
11/6/2018 7:50:49.000000000 PM,39
11/6/2018 7:50:50.000000000 PM,37
11/6/2018 7:50:51.000000000 PM,35
11/6/2018 7:50:52.000000000 PM,34
11/6/2018 7:50:53.000000000 PM,32
11/6/2018 7:50:54.000000000 PM,30
11/6/2018 7:50:55.000000000 PM,29
11/6/2018 7:50:56.000000000 PM,27
11/6/2018 7:50:57.000000000 PM,25
11/6/2018 7:50:59.000000000 PM,24
11/6/2018 7:51:00.000000000 PM,22
11/6/2018 7:51:01.000000000 PM,20
11/6/2018 7:51:02.000000000 PM,19
11/6/2018 7:51:03.000000000 PM,17
11/6/2018 7:51:04.000000000 PM,15
11/6/2018 7:51:05.000000000 PM,13
11/6/2018 7:51:06.000000000 PM,12
11/6/2018 7:51:07.000000000 PM,10
11/6/2018 7:51:08.000000000 PM,8
11/6/2018 7:51:09.000000000 PM,6
11/6/2018 7:51:10.000000000 PM,5
11/6/2018 7:51:11.000000000 PM,3
11/6/2018 7:51:12.000000000 PM,1
11/6/2018 7:51:13.000000000 PM,0
11/6/2018 7:51:14.000000000 PM,-1
11/6/2018 7:51:15.000000000 PM,-3
11/6/2018 7:51:16.000000000 PM,-5
11/6/2018 7:51:17.000000000 PM,-6
11/6/2018 7:51:18.000000000 PM,-8
11/6/2018 7:51:19.000000000 PM,-10
11/6/2018 7:51:20.000000000 PM,-12
11/6/2018 7:51:21.000000000 PM,-13
11/6/2018 7:51:22.000000000 PM,-15
11/6/2018 7:51:23.000000000 PM,-17
11/6/2018 7:51:24.000000000 PM,-19
11/6/2018 7:51:25.000000000 PM,-20
11/6/2018 7:51:26.000000000 PM,-22
11/6/2018 7:51:27.000000000 PM,-24
11/6/2018 7:51:28.000000000 PM,-25
11/6/2018 7:51:29.000000000 PM,-27
11/6/2018 7:51:30.000000000 PM,-29
11/6/2018 7:51:31.000000000 PM,-30
11/6/2018 7:51:32.000000000 PM,-32
11/6/2018 7:51:33.000000000 PM,-34
11/6/2018 7:51:34.000000000 PM,-35
11/6/2018 7:51:35.000000000 PM,-37
11/6/2018 7:51:36.000000000 PM,-39
11/6/2018 7:51:37.000000000 PM,-40
11/6/2018 7:51:38.000000000 PM,-42
11/6/2018 7:51:39.000000000 PM,-43
11/6/2018 7:51:40.000000000 PM,-45
11/6/2018 7:51:41.000000000 PM,-46
11/6/2018 7:51:42.000000000 PM,-48
11/6/2018 7:51:43.000000000 PM,-50
11/6/2018 7:51:44.000000000 PM,-51
11/6/2018 7:51:45.000000000 PM,-52
11/6/2018 7:51:46.000000000 PM,-54
11/6/2018 7:51:47.000000000 PM,-55
11/6/2018 7:51:49.000000000 PM,-57
11/6/2018 7:51:50.000000000 PM,-58
11/6/2018 7:51:51.000000000 PM,-60
11/6/2018 7:51:52.000000000 PM,-61
11/6/2018 7:51:53.000000000 PM,-62
11/6/2018 7:51:54.000000000 PM,-64
11/6/2018 7:51:55.000000000 PM,-65
11/6/2018 7:51:56.000000000 PM,-66
11/6/2018 7:51:57.000000000 PM,-68
11/6/2018 7:51:58.000000000 PM,-69
11/6/2018 7:51:59.000000000 PM,-70
11/6/2018 7:52:00.000000000 PM,-71
11/6/2018 7:52:01.000000000 PM,-73
11/6/2018 7:52:02.000000000 PM,-74
11/6/2018 7:52:03.000000000 PM,-75
11/6/2018 7:52:04.000000000 PM,-76
11/6/2018 7:52:05.000000000 PM,-77
11/6/2018 7:52:06.000000000 PM,-78
11/6/2018 7:52:07.000000000 PM,-79
11/6/2018 7:52:08.000000000 PM,-80
11/6/2018 7:52:09.000000000 PM,-81
11/6/2018 7:52:10.000000000 PM,-82
11/6/2018 7:52:11.000000000 PM,-83
11/6/2018 7:52:12.000000000 PM,-84
11/6/2018 7:52:13.000000000 PM,-85
11/6/2018 7:52:14.000000000 PM,-86
11/6/2018 7:52:15.000000000 PM,-87
11/6/2018 7:52:16.000000000 PM,-88
11/6/2018 7:52:17.000000000 PM,-89
11/6/2018 7:52:18.000000000 PM,-89
11/6/2018 7:52:19.000000000 PM,-90
11/6/2018 7:52:20.000000000 PM,-91
11/6/2018 7:52:21.000000000 PM,-92
11/6/2018 7:52:22.000000000 PM,-92
11/6/2018 7:52:23.000000000 PM,-93
11/6/2018 7:52:24.000000000 PM,-93
11/6/2018 7:52:25.000000000 PM,-94
11/6/2018 7:52:26.000000000 PM,-95
11/6/2018 7:52:27.000000000 PM,-95
11/6/2018 7:52:28.000000000 PM,-96
11/6/2018 7:52:29.000000000 PM,-96
11/6/2018 7:52:30.000000000 PM,-97
11/6/2018 7:52:31.000000000 PM,-97
11/6/2018 7:52:32.000000000 PM,-97
11/6/2018 7:52:33.000000000 PM,-98
11/6/2018 7:52:34.000000000 PM,-98
11/6/2018 7:52:36.000000000 PM,-98
11/6/2018 7:52:37.000000000 PM,-99
11/6/2018 7:52:38.000000000 PM,-99
11/6/2018 7:52:39.000000000 PM,-99
11/6/2018 7:52:40.000000000 PM,-99
11/6/2018 7:52:41.000000000 PM,-99
11/6/2018 7:52:42.000000000 PM,-99
11/6/2018 7:52:43.000000000 PM,-99
11/6/2018 7:52:44.000000000 PM,-99
11/6/2018 7:52:45.000000000 PM,-100
11/6/2018 7:52:46.000000000 PM,-99
11/6/2018 7:52:47.000000000 PM,-99
11/6/2018 7:52:48.000000000 PM,-99
11/6/2018 7:52:49.000000000 PM,-99
11/6/2018 7:52:50.000000000 PM,-99
11/6/2018 7:52:51.000000000 PM,-99
11/6/2018 7:52:52.000000000 PM,-99
11/6/2018 7:52:53.000000000 PM,-99
11/6/2018 7:52:54.000000000 PM,-98
11/6/2018 7:52:55.000000000 PM,-98
11/6/2018 7:52:56.000000000 PM,-98
11/6/2018 7:52:57.000000000 PM,-97
11/6/2018 7:52:58.000000000 PM,-97
11/6/2018 7:52:59.000000000 PM,-97
